transaction_id,user_id,merchant_id,amount,timestamp,device_id,ip_address,account_age_days,failed_attempts,refund_count,is_fraud
TXN_001598,USER_0439,MERCHANT_089,2807.5,2026-06-17 10:03:04.362924,DEVICE_0439_A,IP_0439_A,1054,0,0,0
TXN_005326,USER_1358,MERCHANT_015,595.88,2026-06-17 10:05:04.362924,DEVICE_1358_A,IP_1358_A,704,0,1,0
TXN_000108,USER_0684,MERCHANT_150,683.94,2026-06-17 10:12:04.362924,DEVICE_0684_A,IP_0684_A,1153,1,0,0
TXN_003781,USER_1060,MERCHANT_047,536.03,2026-06-17 10:15:04.362924,DEVICE_1060_A,IP_1060_A,837,0,0,0
TXN_003356,USER_0282,MERCHANT_046,529.91,2026-06-17 10:49:04.362924,DEVICE_0282_A,IP_0282_A,732,0,0,0
TXN_005868,USER_0001,MERCHANT_003,1244.3,2026-06-17 11:41:04.362924,DEVICE_RING_A_01,IP_RING_A_01,35,4,2,1
TXN_005263,USER_1120,MERCHANT_135,736.01,2026-06-17 12:09:04.362924,DEVICE_1120_A,IP_1120_A,1163,0,0,0
TXN_000936,USER_0723,MERCHANT_016,411.74,2026-06-17 13:10:04.362924,DEVICE_0723_A,IP_0723_A,786,1,2,0
TXN_001362,USER_0759,MERCHANT_150,926.49,2026-06-17 13:27:04.362924,DEVICE_0759_A,IP_0759_A,922,0,0,0
TXN_002837,USER_1344,MERCHANT_135,2502.47,2026-06-17 13:57:04.362924,DEVICE_1344_A,IP_1344_A,56,0,0,0
TXN_001133,USER_0871,MERCHANT_090,2012.66,2026-06-17 14:35:04.362924,DEVICE_0871_A,IP_0871_A,1225,0,1,0
TXN_005880,USER_1430,MERCHANT_083,763.49,2026-06-17 14:43:04.362924,DEVICE_1430_A,IP_1430_A,444,0,0,0
TXN_004759,USER_1172,MERCHANT_041,364.26,2026-06-17 14:46:04.362924,DEVICE_1172_A,IP_1172_A,605,0,0,0
TXN_002531,USER_1336,MERCHANT_008,855.9,2026-06-17 14:59:04.362924,DEVICE_1336_A,IP_1336_A,1066,0,0,0
TXN_005625,USER_0358,MERCHANT_030,2172.99,2026-06-17 15:04:04.362924,DEVICE_0358_A,IP_0358_A,338,0,0,0
TXN_004343,USER_0398,MERCHANT_035,2586.83,2026-06-17 15:44:04.362924,DEVICE_0398_A,IP_0398_A,599,0,2,0
TXN_005593,USER_0217,MERCHANT_058,340.88,2026-06-17 15:50:04.362924,DEVICE_0217_A,IP_0217_A,531,0,0,0
TXN_002849,USER_0994,MERCHANT_005,380.32,2026-06-17 15:52:04.362924,DEVICE_0994_A,IP_0994_A,116,2,1,0
TXN_004048,USER_0143,MERCHANT_099,4953.85,2026-06-17 15:55:04.362924,DEVICE_0143_A,IP_0143_A,883,0,2,0
TXN_001740,USER_1424,MERCHANT_100,2164.38,2026-06-17 16:03:04.362924,DEVICE_1424_A,IP_1424_A,385,0,0,0
TXN_001622,USER_0714,MERCHANT_012,204.02,2026-06-17 16:11:04.362924,DEVICE_0714_A,IP_0714_A,1189,0,2,0
TXN_004144,USER_0488,MERCHANT_066,757.99,2026-06-17 16:13:04.362924,DEVICE_0488_A,IP_0488_A,648,0,0,0
TXN_001703,USER_1023,MERCHANT_094,965.81,2026-06-17 16:18:04.362924,DEVICE_1023_A,IP_1023_A,1079,1,2,0
TXN_000131,USER_0899,MERCHANT_137,187.53,2026-06-17 16:44:04.362924,DEVICE_0899_A,IP_0899_A,1471,0,0,0
TXN_001292,USER_1172,MERCHANT_136,3892.0,2026-06-17 17:10:04.362924,DEVICE_1172_A,IP_1172_A,271,0,0,0
TXN_002235,USER_0413,MERCHANT_058,241.91,2026-06-17 18:06:04.362924,DEVICE_0413_A,IP_0413_A,1380,0,0,0
TXN_001416,USER_0542,MERCHANT_080,1203.28,2026-06-17 18:22:04.362924,DEVICE_0542_A,IP_0542_A,915,1,0,0
TXN_002894,USER_1342,MERCHANT_036,705.2,2026-06-17 18:35:04.362924,DEVICE_1342_A,IP_1342_A,735,0,0,0
TXN_005133,USER_0466,MERCHANT_032,805.45,2026-06-17 18:39:04.362924,DEVICE_0466_A,IP_0466_A,540,1,1,0
TXN_001189,USER_1004,MERCHANT_053,906.39,2026-06-17 18:57:04.362924,DEVICE_1004_A,IP_1004_A,1258,0,1,0
TXN_005553,USER_1041,MERCHANT_077,527.14,2026-06-17 19:41:04.362924,DEVICE_1041_A,IP_1041_A,524,0,0,0
TXN_001745,USER_1050,MERCHANT_092,299.29,2026-06-17 19:43:04.362924,DEVICE_1050_A,IP_1050_A,412,0,1,0
TXN_002385,USER_1117,MERCHANT_081,614.94,2026-06-17 19:44:04.362924,DEVICE_1117_A,IP_1117_A,1280,2,0,0
TXN_002405,USER_0024,MERCHANT_002,13326.34,2026-06-17 19:56:04.362924,DEVICE_RING_A_01,IP_RING_A_02,26,5,4,1
TXN_001529,USER_0783,MERCHANT_149,415.84,2026-06-17 20:29:04.362924,DEVICE_0783_A,IP_0783_A,140,1,0,0
TXN_000731,USER_1300,MERCHANT_059,694.93,2026-06-17 21:00:04.362924,DEVICE_1300_A,IP_1300_A,234,1,1,0
TXN_003978,USER_0915,MERCHANT_060,1776.52,2026-06-17 21:31:04.362924,DEVICE_0915_A,IP_0915_A,857,0,1,0
TXN_003190,USER_0538,MERCHANT_143,2366.45,2026-06-17 23:19:04.362924,DEVICE_0538_A,IP_0538_A,1358,0,0,0
TXN_004176,USER_1136,MERCHANT_070,867.45,2026-06-17 23:29:04.362924,DEVICE_1136_A,IP_1136_A,67,0,1,0
TXN_000580,USER_0241,MERCHANT_041,1414.8,2026-06-18 00:00:04.362924,DEVICE_0241_A,IP_0241_A,242,0,0,0
TXN_001450,USER_0801,MERCHANT_045,609.65,2026-06-18 00:55:04.362924,DEVICE_0801_A,IP_0801_A,1331,1,0,0
TXN_002290,USER_0909,MERCHANT_027,1743.6,2026-06-18 01:08:04.362924,DEVICE_0909_A,IP_0909_A,631,0,2,0
TXN_002946,USER_1211,MERCHANT_148,253.7,2026-06-18 01:17:04.362924,DEVICE_1211_A,IP_1211_A,581,1,1,0
TXN_001581,USER_1173,MERCHANT_091,697.4,2026-06-18 01:46:04.362924,DEVICE_1173_A,IP_1173_A,134,0,0,0
TXN_001181,USER_0654,MERCHANT_045,686.67,2026-06-18 02:11:04.362924,DEVICE_0654_A,IP_0654_A,1437,0,0,0
TXN_002078,USER_0939,MERCHANT_084,1480.07,2026-06-18 02:13:04.362924,DEVICE_0939_A,IP_0939_A,609,1,0,0
TXN_003530,USER_1500,MERCHANT_001,272.72,2026-06-18 02:18:04.362924,DEVICE_1500_A,IP_1500_A,117,1,0,0
TXN_000561,USER_0822,MERCHANT_126,745.65,2026-06-18 02:48:04.362924,DEVICE_0822_A,IP_0822_A,765,1,0,0
TXN_000853,USER_1149,MERCHANT_121,372.0,2026-06-18 03:27:04.362924,DEVICE_1149_A,IP_1149_A,1488,0,0,0
TXN_002299,USER_0779,MERCHANT_064,977.27,2026-06-18 04:20:04.362924,DEVICE_0779_A,IP_0779_A,1132,0,0,0
TXN_004589,USER_0942,MERCHANT_090,425.04,2026-06-18 04:27:04.362924,DEVICE_0942_A,IP_0942_A,1177,0,0,0
TXN_000601,USER_0091,MERCHANT_012,5329.62,2026-06-18 04:39:04.362924,DEVICE_RING_D_01,IP_RING_D_02,62,6,2,1
TXN_004126,USER_0168,MERCHANT_068,263.83,2026-06-18 06:00:04.362924,DEVICE_0168_A,IP_0168_A,724,0,0,0
TXN_004175,USER_0063,MERCHANT_009,2097.85,2026-06-18 06:02:04.362924,DEVICE_RING_C_01,IP_RING_C_02,39,7,1,1
TXN_003318,USER_1477,MERCHANT_040,287.21,2026-06-18 06:02:04.362924,DEVICE_1477_A,IP_1477_A,151,0,0,0
TXN_003676,USER_0097,MERCHANT_010,2688.99,2026-06-18 06:15:04.362924,DEVICE_RING_D_01,IP_RING_D_02,63,5,2,1
TXN_000281,USER_1434,MERCHANT_108,653.32,2026-06-18 06:22:04.362924,DEVICE_1434_A,IP_1434_A,796,2,0,0
TXN_004498,USER_0430,MERCHANT_051,1345.56,2026-06-18 06:30:04.362924,DEVICE_0430_A,IP_0430_A,1430,0,0,0
TXN_000345,USER_0744,MERCHANT_002,421.43,2026-06-18 06:30:04.362924,DEVICE_0744_A,IP_0744_A,840,0,0,0
TXN_005611,USER_1090,MERCHANT_099,983.95,2026-06-18 06:33:04.362924,DEVICE_1090_A,IP_1090_A,1305,1,0,0
TXN_001834,USER_0973,MERCHANT_142,744.17,2026-06-18 06:57:04.362924,DEVICE_0973_A,IP_0973_A,438,0,0,0
TXN_004685,USER_1091,MERCHANT_048,275.65,2026-06-18 07:00:04.362924,DEVICE_1091_A,IP_1091_A,1143,1,0,0
TXN_005550,USER_0391,MERCHANT_062,1624.53,2026-06-18 07:51:04.362924,DEVICE_0391_A,IP_0391_A,157,2,1,0
TXN_002256,USER_0735,MERCHANT_001,788.12,2026-06-18 07:53:04.362924,DEVICE_0735_A,IP_0735_A,183,0,0,0
TXN_002975,USER_0133,MERCHANT_011,1188.51,2026-06-18 07:54:04.362924,DEVICE_0133_A,IP_0133_A,117,0,0,0
TXN_003243,USER_0032,MERCHANT_004,471.28,2026-06-18 07:59:04.362924,DEVICE_RING_B_01,IP_RING_B_02,56,6,3,1
TXN_002731,USER_0949,MERCHANT_106,1510.33,2026-06-18 08:05:04.362924,DEVICE_0949_A,IP_0949_A,1214,0,0,0
TXN_005488,USER_0059,MERCHANT_006,3836.78,2026-06-18 08:21:04.362924,DEVICE_RING_B_02,IP_RING_B_01,83,8,4,1
TXN_005124,USER_1156,MERCHANT_088,569.47,2026-06-18 08:48:04.362924,DEVICE_1156_A,IP_1156_A,526,0,1,0
TXN_001965,USER_0691,MERCHANT_030,910.17,2026-06-18 09:25:04.362924,DEVICE_0691_A,IP_0691_A,754,1,0,0
TXN_005646,USER_0628,MERCHANT_056,162.34,2026-06-18 09:39:04.362924,DEVICE_0628_A,IP_0628_A,1443,0,0,0
TXN_003957,USER_0530,MERCHANT_026,559.6,2026-06-18 10:17:04.362924,DEVICE_0530_A,IP_0530_A,826,0,1,0
TXN_000252,USER_0344,MERCHANT_062,1194.31,2026-06-18 10:24:04.362924,DEVICE_0344_A,IP_0344_A,526,0,1,0
TXN_001004,USER_0779,MERCHANT_055,369.34,2026-06-18 10:32:04.362924,DEVICE_0779_A,IP_0779_A,123,0,0,0
TXN_004192,USER_0516,MERCHANT_136,731.13,2026-06-18 10:50:04.362924,DEVICE_0516_A,IP_0516_A,1470,1,1,0
TXN_002971,USER_1130,MERCHANT_087,142.98,2026-06-18 12:28:04.362924,DEVICE_1130_A,IP_1130_A,1074,0,0,0
TXN_004532,USER_0431,MERCHANT_007,1219.06,2026-06-18 12:41:04.362924,DEVICE_0431_A,IP_0431_A,130,1,0,0
TXN_000845,USER_1310,MERCHANT_139,679.78,2026-06-18 13:15:04.362924,DEVICE_1310_A,IP_1310_A,1430,1,1,0
TXN_001037,USER_0951,MERCHANT_048,239.27,2026-06-18 13:21:04.362924,DEVICE_0951_A,IP_0951_A,788,0,0,0
TXN_001782,USER_0336,MERCHANT_083,563.74,2026-06-18 13:36:04.362924,DEVICE_0336_A,IP_0336_A,1438,1,0,0
TXN_001858,USER_1079,MERCHANT_118,497.4,2026-06-18 14:50:04.362924,DEVICE_1079_A,IP_1079_A,597,0,0,0
TXN_002071,USER_0387,MERCHANT_086,1237.66,2026-06-18 15:22:04.362924,DEVICE_0387_A,IP_0387_A,140,2,0,0
TXN_003920,USER_0326,MERCHANT_149,573.85,2026-06-18 15:26:04.362924,DEVICE_0326_A,IP_0326_A,1340,0,0,0
TXN_002789,USER_0572,MERCHANT_023,426.17,2026-06-18 15:44:04.362924,DEVICE_0572_A,IP_0572_A,1090,0,0,0
TXN_002578,USER_0034,MERCHANT_004,6774.39,2026-06-18 15:46:04.362924,DEVICE_RING_B_02,IP_RING_B_01,9,4,1,1
TXN_000235,USER_0792,MERCHANT_082,2995.56,2026-06-18 15:53:04.362924,DEVICE_0792_A,IP_0792_A,362,0,0,0
TXN_003661,USER_1021,MERCHANT_021,458.01,2026-06-18 16:03:04.362924,DEVICE_1021_A,IP_1021_A,474,0,0,0
TXN_003431,USER_0982,MERCHANT_144,851.36,2026-06-18 16:58:04.362924,DEVICE_0982_A,IP_0982_A,980,0,0,0
TXN_004687,USER_0298,MERCHANT_082,330.24,2026-06-18 17:14:04.362924,DEVICE_0298_A,IP_0298_A,1004,0,0,0
TXN_002192,USER_0260,MERCHANT_081,848.58,2026-06-18 17:23:04.362924,DEVICE_0260_A,IP_0260_A,769,1,0,0
TXN_003761,USER_0189,MERCHANT_136,763.94,2026-06-18 17:58:04.362924,DEVICE_0189_A,IP_0189_A,739,0,0,0
TXN_000223,USER_0002,MERCHANT_003,4965.68,2026-06-18 18:17:04.362924,DEVICE_RING_A_02,IP_RING_A_02,54,3,2,1
TXN_005969,USER_0102,MERCHANT_012,3505.2,2026-06-18 18:53:04.362924,DEVICE_RING_D_01,IP_RING_D_02,75,5,2,1
TXN_004641,USER_1328,MERCHANT_051,1104.8,2026-06-18 19:11:04.362924,DEVICE_1328_A,IP_1328_A,66,0,0,0
TXN_004574,USER_0691,MERCHANT_037,387.06,2026-06-18 19:46:04.362924,DEVICE_0691_A,IP_0691_A,426,0,0,0
TXN_000998,USER_1122,MERCHANT_005,970.26,2026-06-18 19:50:04.362924,DEVICE_1122_A,IP_1122_A,995,1,0,0
TXN_001818,USER_0852,MERCHANT_128,349.87,2026-06-18 19:56:04.362924,DEVICE_0852_A,IP_0852_A,93,0,0,0
TXN_000479,USER_0348,MERCHANT_135,6039.58,2026-06-18 19:58:04.362924,DEVICE_0348_A,IP_0348_A,777,2,0,0
TXN_001715,USER_0262,MERCHANT_071,401.59,2026-06-18 20:09:04.362924,DEVICE_0262_A,IP_0262_A,859,0,1,0
TXN_001200,USER_0654,MERCHANT_030,1669.09,2026-06-18 20:17:04.362924,DEVICE_0654_A,IP_0654_A,671,0,0,0
TXN_003915,USER_0173,MERCHANT_109,194.94,2026-06-18 20:26:04.362924,DEVICE_0173_A,IP_0173_A,276,0,0,0
TXN_004597,USER_0756,MERCHANT_101,487.25,2026-06-18 20:42:04.362924,DEVICE_0756_A,IP_0756_A,1133,0,1,0
TXN_004561,USER_0314,MERCHANT_120,268.89,2026-06-18 20:47:04.362924,DEVICE_0314_A,IP_0314_A,1464,0,0,0
TXN_000947,USER_1199,MERCHANT_072,191.1,2026-06-18 20:55:04.362924,DEVICE_1199_A,IP_1199_A,982,0,0,0
TXN_001296,USER_0092,MERCHANT_010,2264.61,2026-06-18 21:02:04.362924,DEVICE_RING_D_02,IP_RING_D_02,24,8,4,1
TXN_003802,USER_0326,MERCHANT_130,180.68,2026-06-18 21:20:04.362924,DEVICE_0326_A,IP_0326_A,818,0,0,0
TXN_001373,USER_0716,MERCHANT_113,214.43,2026-06-18 21:36:04.362924,DEVICE_0716_A,IP_0716_A,428,0,1,0
TXN_000647,USER_0450,MERCHANT_048,79.38,2026-06-18 21:43:04.362924,DEVICE_0450_A,IP_0450_A,482,0,0,0
TXN_001644,USER_1405,MERCHANT_004,842.36,2026-06-18 22:07:04.362924,DEVICE_1405_A,IP_1405_A,49,2,0,0
TXN_004335,USER_0117,MERCHANT_012,4012.16,2026-06-18 22:27:04.362924,DEVICE_RING_D_01,IP_RING_D_01,10,4,3,1
TXN_000177,USER_0717,MERCHANT_110,605.88,2026-06-19 00:10:04.362924,DEVICE_0717_A,IP_0717_A,33,0,0,0
TXN_005595,USER_1235,MERCHANT_058,1394.97,2026-06-19 00:37:04.362924,DEVICE_1235_A,IP_1235_A,537,0,0,0
TXN_002372,USER_0208,MERCHANT_118,397.71,2026-06-19 01:04:04.362924,DEVICE_0208_A,IP_0208_A,870,1,0,0
TXN_001845,USER_1272,MERCHANT_127,676.43,2026-06-19 01:26:04.362924,DEVICE_1272_A,IP_1272_A,309,0,0,0
TXN_000062,USER_0960,MERCHANT_040,522.01,2026-06-19 01:26:04.362924,DEVICE_0960_A,IP_0960_A,183,0,2,0
TXN_003699,USER_0078,MERCHANT_009,6356.12,2026-06-19 01:32:04.362924,DEVICE_RING_C_02,IP_RING_C_01,72,5,2,1
TXN_003718,USER_0311,MERCHANT_102,3387.57,2026-06-19 01:35:04.362924,DEVICE_0311_A,IP_0311_A,61,0,0,0
TXN_005114,USER_0891,MERCHANT_058,209.3,2026-06-19 01:47:04.362924,DEVICE_0891_A,IP_0891_A,1047,0,0,0
TXN_005493,USER_1075,MERCHANT_150,451.63,2026-06-19 01:51:04.362924,DEVICE_1075_A,IP_1075_A,1102,0,0,0
TXN_005064,USER_1357,MERCHANT_096,219.45,2026-06-19 01:56:04.362924,DEVICE_1357_A,IP_1357_A,35,0,0,0
TXN_001721,USER_0082,MERCHANT_007,4176.18,2026-06-19 02:27:04.362924,DEVICE_RING_C_02,IP_RING_C_01,59,3,4,1
TXN_003428,USER_0214,MERCHANT_041,1694.81,2026-06-19 02:42:04.362924,DEVICE_0214_A,IP_0214_A,277,0,0,0
TXN_004700,USER_1253,MERCHANT_045,422.03,2026-06-19 02:45:04.362924,DEVICE_1253_A,IP_1253_A,516,0,0,0
TXN_000847,USER_1464,MERCHANT_145,745.31,2026-06-19 03:37:04.362924,DEVICE_1464_A,IP_1464_A,353,0,0,0
TXN_001269,USER_0023,MERCHANT_002,1198.13,2026-06-19 04:34:04.362924,DEVICE_RING_A_01,IP_RING_A_01,41,5,2,1
TXN_003166,USER_0524,MERCHANT_020,161.27,2026-06-19 04:41:04.362924,DEVICE_0524_A,IP_0524_A,258,0,0,0
TXN_001522,USER_1483,MERCHANT_009,928.44,2026-06-19 05:11:04.362924,DEVICE_1483_A,IP_1483_A,1256,0,0,0
TXN_004448,USER_0320,MERCHANT_057,646.68,2026-06-19 05:16:04.362924,DEVICE_0320_A,IP_0320_A,1383,0,1,0
TXN_000676,USER_0235,MERCHANT_043,334.81,2026-06-19 07:21:04.362924,DEVICE_0235_A,IP_0235_A,558,2,0,0
TXN_003158,USER_0348,MERCHANT_043,651.31,2026-06-19 08:15:04.362924,DEVICE_0348_A,IP_0348_A,139,0,0,0
TXN_005344,USER_0582,MERCHANT_148,393.83,2026-06-19 08:24:04.362924,DEVICE_0582_A,IP_0582_A,1394,0,0,0
TXN_003833,USER_0327,MERCHANT_095,1305.05,2026-06-19 08:26:04.362924,DEVICE_0327_A,IP_0327_A,175,0,0,0
TXN_001479,USER_0641,MERCHANT_064,308.37,2026-06-19 08:27:04.362924,DEVICE_0641_A,IP_0641_A,1263,0,0,0
TXN_004850,USER_1123,MERCHANT_118,859.59,2026-06-19 08:35:04.362924,DEVICE_1123_A,IP_1123_A,747,0,0,0
TXN_002458,USER_0111,MERCHANT_012,3176.23,2026-06-19 09:00:04.362924,DEVICE_RING_D_02,IP_RING_D_01,57,8,3,1
TXN_005861,USER_0681,MERCHANT_046,1524.59,2026-06-19 09:45:04.362924,DEVICE_0681_A,IP_0681_A,445,0,0,0
TXN_001240,USER_1091,MERCHANT_109,2034.95,2026-06-19 10:12:04.362924,DEVICE_1091_A,IP_1091_A,74,0,1,0
TXN_003493,USER_0816,MERCHANT_130,870.51,2026-06-19 10:34:04.362924,DEVICE_0816_A,IP_0816_A,161,0,0,0
TXN_005718,USER_1229,MERCHANT_111,493.05,2026-06-19 10:43:04.362924,DEVICE_1229_A,IP_1229_A,768,1,1,0
TXN_001226,USER_0382,MERCHANT_077,544.33,2026-06-19 11:10:04.362924,DEVICE_0382_A,IP_0382_A,539,0,0,0
TXN_004814,USER_0723,MERCHANT_001,328.31,2026-06-19 11:35:04.362924,DEVICE_0723_A,IP_0723_A,805,0,0,0
TXN_000037,USER_0665,MERCHANT_037,701.75,2026-06-19 12:00:04.362924,DEVICE_0665_A,IP_0665_A,176,0,0,0
TXN_002754,USER_0011,MERCHANT_001,2149.97,2026-06-19 12:14:04.362924,DEVICE_RING_A_02,IP_RING_A_02,62,3,2,1
TXN_005732,USER_0245,MERCHANT_048,619.68,2026-06-19 12:23:04.362924,DEVICE_0245_A,IP_0245_A,925,2,0,0
TXN_005346,USER_1421,MERCHANT_103,2107.11,2026-06-19 12:25:04.362924,DEVICE_1421_A,IP_1421_A,960,1,0,0
TXN_000029,USER_1273,MERCHANT_078,382.39,2026-06-19 12:27:04.362924,DEVICE_1273_A,IP_1273_A,204,2,0,0
TXN_000296,USER_0073,MERCHANT_007,1250.3,2026-06-19 12:30:04.362924,DEVICE_RING_C_01,IP_RING_C_02,29,4,2,1
TXN_001186,USER_0303,MERCHANT_095,1215.01,2026-06-19 12:34:04.362924,DEVICE_0303_A,IP_0303_A,378,2,0,0
TXN_002433,USER_0939,MERCHANT_094,589.49,2026-06-19 12:52:04.362924,DEVICE_0939_A,IP_0939_A,58,0,1,0
TXN_000733,USER_1089,MERCHANT_003,814.94,2026-06-19 13:13:04.362924,DEVICE_1089_A,IP_1089_A,391,0,0,0
TXN_004095,USER_0485,MERCHANT_021,1514.73,2026-06-19 13:21:04.362924,DEVICE_0485_A,IP_0485_A,1135,0,0,0
TXN_005774,USER_0307,MERCHANT_005,320.49,2026-06-19 13:22:04.362924,DEVICE_0307_A,IP_0307_A,1386,0,1,0
TXN_003418,USER_0750,MERCHANT_019,701.19,2026-06-19 13:29:04.362924,DEVICE_0750_A,IP_0750_A,443,0,0,0
TXN_004642,USER_0817,MERCHANT_004,660.76,2026-06-19 14:03:04.362924,DEVICE_0817_A,IP_0817_A,160,0,0,0
TXN_004870,USER_0616,MERCHANT_075,405.59,2026-06-19 14:14:04.362924,DEVICE_0616_A,IP_0616_A,569,0,0,0
TXN_000434,USER_0487,MERCHANT_010,1027.71,2026-06-19 14:23:04.362924,DEVICE_0487_A,IP_0487_A,1162,1,0,0
TXN_003036,USER_1342,MERCHANT_074,838.89,2026-06-19 14:29:04.362924,DEVICE_1342_A,IP_1342_A,799,0,1,0
TXN_000153,USER_0803,MERCHANT_021,360.29,2026-06-19 15:01:04.362924,DEVICE_0803_A,IP_0803_A,1223,0,1,0
TXN_004855,USER_0522,MERCHANT_057,1455.5,2026-06-19 15:23:04.362924,DEVICE_0522_A,IP_0522_A,789,0,0,0
TXN_003333,USER_1283,MERCHANT_021,1976.95,2026-06-19 16:02:04.362924,DEVICE_1283_A,IP_1283_A,445,2,0,0
TXN_000957,USER_1470,MERCHANT_115,775.86,2026-06-19 16:41:04.362924,DEVICE_1470_A,IP_1470_A,787,1,0,0
TXN_000411,USER_0110,MERCHANT_010,5093.2,2026-06-19 17:12:04.362924,DEVICE_RING_D_02,IP_RING_D_01,13,3,1,1
TXN_002226,USER_0042,MERCHANT_004,9370.77,2026-06-19 17:13:04.362924,DEVICE_RING_B_01,IP_RING_B_01,64,3,3,1
TXN_005107,USER_0461,MERCHANT_100,277.12,2026-06-19 17:55:04.362924,DEVICE_0461_A,IP_0461_A,1429,0,0,0
TXN_005207,USER_0432,MERCHANT_077,1431.97,2026-06-19 18:19:04.362924,DEVICE_0432_A,IP_0432_A,728,0,0,0
TXN_000850,USER_0505,MERCHANT_028,402.9,2026-06-19 18:29:04.362924,DEVICE_0505_A,IP_0505_A,299,0,0,0
TXN_003150,USER_0723,MERCHANT_047,306.26,2026-06-19 18:55:04.362924,DEVICE_0723_A,IP_0723_A,955,0,1,0
TXN_005313,USER_0522,MERCHANT_144,328.03,2026-06-19 19:05:04.362924,DEVICE_0522_A,IP_0522_A,744,1,0,0
TXN_003555,USER_0324,MERCHANT_139,150.94,2026-06-19 19:21:04.362924,DEVICE_0324_A,IP_0324_A,1070,1,0,0
TXN_001601,USER_1168,MERCHANT_048,523.09,2026-06-19 19:39:04.362924,DEVICE_1168_A,IP_1168_A,540,0,0,0
TXN_004221,USER_1258,MERCHANT_069,99.78,2026-06-19 20:27:04.362924,DEVICE_1258_A,IP_1258_A,254,0,0,0
TXN_005152,USER_0590,MERCHANT_035,316.64,2026-06-19 21:55:04.362924,DEVICE_0590_A,IP_0590_A,851,0,0,0
TXN_004989,USER_0084,MERCHANT_007,3030.99,2026-06-19 21:59:04.362924,DEVICE_RING_C_01,IP_RING_C_01,46,4,2,1
TXN_002777,USER_0971,MERCHANT_028,495.12,2026-06-19 22:22:04.362924,DEVICE_0971_A,IP_0971_A,920,0,1,0
TXN_003898,USER_0887,MERCHANT_085,1022.33,2026-06-19 22:52:04.362924,DEVICE_0887_A,IP_0887_A,734,1,0,0
TXN_000216,USER_0471,MERCHANT_087,1060.14,2026-06-19 23:22:04.362924,DEVICE_0471_A,IP_0471_A,1184,0,1,0
TXN_003400,USER_1482,MERCHANT_048,443.03,2026-06-19 23:34:04.362924,DEVICE_1482_A,IP_1482_A,395,1,0,0
TXN_001706,USER_0336,MERCHANT_075,500.69,2026-06-20 00:10:04.362924,DEVICE_0336_A,IP_0336_A,799,0,0,0
TXN_005157,USER_1246,MERCHANT_091,665.1,2026-06-20 00:33:04.362924,DEVICE_1246_A,IP_1246_A,288,0,0,0
TXN_002992,USER_1290,MERCHANT_009,942.48,2026-06-20 00:36:04.362924,DEVICE_1290_A,IP_1290_A,696,0,0,0
TXN_003842,USER_0891,MERCHANT_012,352.34,2026-06-20 00:37:04.362924,DEVICE_0891_A,IP_0891_A,1405,1,0,0
TXN_002326,USER_1376,MERCHANT_087,990.77,2026-06-20 01:41:04.362924,DEVICE_1376_A,IP_1376_A,961,2,0,0
TXN_005017,USER_1208,MERCHANT_068,123.76,2026-06-20 01:58:04.362924,DEVICE_1208_A,IP_1208_A,1316,0,0,0
TXN_001590,USER_1465,MERCHANT_065,640.04,2026-06-20 02:30:04.362924,DEVICE_1465_A,IP_1465_A,493,0,0,0
TXN_002058,USER_0053,MERCHANT_006,5993.53,2026-06-20 02:40:04.362924,DEVICE_RING_B_02,IP_RING_B_02,88,8,3,1
TXN_004421,USER_0919,MERCHANT_104,1676.07,2026-06-20 03:27:04.362924,DEVICE_0919_A,IP_0919_A,302,1,0,0
TXN_004366,USER_1433,MERCHANT_118,2893.97,2026-06-20 04:44:04.362924,DEVICE_1433_A,IP_1433_A,1350,0,0,0
TXN_001027,USER_1427,MERCHANT_044,617.35,2026-06-20 05:02:04.362924,DEVICE_1427_A,IP_1427_A,1213,2,1,0
TXN_002128,USER_0484,MERCHANT_103,1383.91,2026-06-20 05:26:04.362924,DEVICE_0484_A,IP_0484_A,620,0,1,0
TXN_000496,USER_0230,MERCHANT_026,898.85,2026-06-20 05:43:04.362924,DEVICE_0230_A,IP_0230_A,708,0,0,0
TXN_001391,USER_0069,MERCHANT_007,3960.07,2026-06-20 05:57:04.362924,DEVICE_RING_C_01,IP_RING_C_01,38,5,5,1
TXN_002664,USER_1438,MERCHANT_132,294.61,2026-06-20 06:21:04.362924,DEVICE_1438_A,IP_1438_A,226,0,0,0
TXN_000705,USER_0298,MERCHANT_071,186.69,2026-06-20 06:28:04.362924,DEVICE_0298_A,IP_0298_A,848,0,0,0
TXN_004564,USER_1067,MERCHANT_046,707.27,2026-06-20 06:47:04.362924,DEVICE_1067_A,IP_1067_A,1010,1,0,0
TXN_002844,USER_0562,MERCHANT_130,249.91,2026-06-20 06:59:04.362924,DEVICE_0562_A,IP_0562_A,332,0,0,0
TXN_001881,USER_0710,MERCHANT_020,1237.15,2026-06-20 07:23:04.362924,DEVICE_0710_A,IP_0710_A,1124,0,1,0
TXN_003271,USER_0976,MERCHANT_013,510.39,2026-06-20 07:29:04.362924,DEVICE_0976_A,IP_0976_A,191,0,0,0
TXN_000255,USER_0954,MERCHANT_122,191.98,2026-06-20 07:33:04.362924,DEVICE_0954_A,IP_0954_A,1007,0,0,0
TXN_003089,USER_1474,MERCHANT_008,138.88,2026-06-20 08:28:04.362924,DEVICE_1474_A,IP_1474_A,1321,1,0,0
